traj_id,time,locx,locy,route_id,duration,distance,speed,acc,cos,mode,GG,GSD,TG
318,20,21,75,15,10.0,15.937377450509228,1.5937377450509227,0.03895782871716931,-0.8071110528493917,2,0,1,1
318,30,23,65,15,10.0,18.920887928424502,1.8920887928424501,0.029835104779152744,-0.8392326769730255,2,0,1,0
318,40,23,58,15,10.0,20.174241001832016,2.0174241001832014,0.012533530734075126,0.0,2,0,1,0
319,0,95,8,7,0.0,0.0,0.0,-2.0174241001832014,0.0,1,1,0,0
319,10,73,8,7,10.0,22.0,2.2,0.22000000000000003,-0.953779923267415,1,0,0,0
319,20,73,23,7,10.0,26.627053911388696,2.6627053911388696,0.04627053911388694,0.4386344005512055,1,1,0,0
319,30,84,41,7,10.0,33.97057550292606,3.397057550292606,0.07343521591537364,0.8869683623519596,1,1,0,0
319,40,83,50,7,10.0,35.156791662493895,3.5156791662493894,0.011862161595678345,0.5216879814920712,1,1,0,0
319,50,89,69,7,10.0,40.4103947023535,4.04103947023535,0.05253603039859604,0.8560266969529131,1,1,0,0
319,60,75,66,7,10.0,42.871902220452036,4.287190222045203,0.02461507518098536,-0.7823601188936807,1,1,0,0
319,70,55,67,7,10.0,47.31807265728392,4.731807265728392,0.044461704368318866,-0.5299161696000831,1,1,0,0
319,80,62,89,7,10.0,52.64978632435273,5.264978632435273,0.05331713667068812,0.0,1,1,0,0
320,0,54,9,21,0.0,0.0,0.0,-5.264978632435273,0.0,1,1,1,0
320,10,70,0,21,10.0,18.35755975068582,1.835755975068582,0.1835755975068582,0.8823698792066718,1,1,0,0
320,20,89,-2,21,10.0,26.49528259898354,2.649528259898354,0.08137722848297721,0.9945054529214061,1,0,0,0
320,30,88,0,21,10.0,26.589471600616662,2.658947160061666,0.0009418900163312039,-0.4573480126207613,1,1,1,0
320,40,88,-1,21,10.0,26.60826939130014,2.660826939130014,0.00018797790683477977,0.011362902728827269,1,0,1,0
320,50,88,-1,21,10.0,26.60826939130014,2.660826939130014,0.0,0.0,1,0,1,0
320,60,88,0,21,10.0,26.627053911388696,2.6627053911388696,0.00018784520088557243,0.0,1,1,1,0
320,70,85,0,21,10.0,26.795522013948524,2.6795522013948525,0.001684681025598289,-0.9997358689864122,1,1,1,0
320,80,87,-2,21,10.0,26.94438717061496,2.694438717061496,0.001488651566664334,0.7154740211643127,1,0,0,0
320,90,84,-1,21,10.0,27.129319932501073,2.7129319932501073,0.0018493276188611407,0.0,1,0,0,0
321,0,99,23,8,0.0,0.0,0.0,-2.7129319932501073,0.0,1,1,0,0
321,10,82,29,8,10.0,18.027756377319946,1.8027756377319946,0.18027756377319945,-0.6114067008095165,1,0,0,0
321,20,65,42,8,10.0,27.982137159266443,2.7982137159266443,0.09954380781946497,-0.31412114685203424,1,1,0,0
321,30,66,45,8,10.0,28.160255680657446,2.8160255680657444,0.0017811852139100193,0.8631876031294045,1,1,0,0
321,40,73,64,8,10.0,34.68429039204925,3.468429039204925,0.06524034711391806,0.9222399356649221,1,0,1,0
321,50,68,73,8,10.0,36.180105030251084,3.6180105030251086,0.014958146382018356,0.3683303360333246,1,1,0,0
321,60,59,72,8,10.0,37.296112397943034,3.7296112397943033,0.011160073676919468,-0.7329566287142784,1,1,0,0
321,70,63,73,8,10.0,37.52332607858744,3.752332607858744,0.002272136806444047,0.8161772190504141,1,1,0,0
321,80,61,71,8,10.0,37.62977544445356,3.7629775444453557,0.001064493658661192,-0.9966968229364582,1,0,0,0
321,90,62,73,8,10.0,37.69615364994153,3.769615364994153,0.0006637820548797358,0.9712312240053544,1,1,0,0
321,100,62,73,8,10.0,37.69615364994153,3.769615364994153,0.0,0.0,1,1,0,0
322,0,94,5,7,0.0,0.0,0.0,-3.769615364994153,0.0,1,0,0,0
322,10,75,9,7,10.0,19.4164878389476,1.94164878389476,0.194164878389476,-0.8817248588933233,1,1,0,0
322,20,72,21,7,10.0,23.021728866442675,2.3021728866442674,0.03605241027495074,0.21693045781865616,1,1,0,0
322,30,82,41,7,10.0,32.09361307176243,3.2093613071762426,0.09071884205319751,0.85213499415138,1,1,0,0
322,40,82,51,7,10.0,33.61547262794322,3.361547262794322,0.015218595561807957,0.6127103496429068,1,1,0,0
322,50,89,69,7,10.0,38.768543949960254,3.8768543949960255,0.05153071322017033,0.8972311962784457,1,1,0,0
322,60,73,67,7,10.0,41.98809355043403,4.198809355043403,0.03219549600473779,-0.7424448780245375,1,0,1,0
322,70,57,66,7,10.0,44.94441010848846,4.494441010848846,0.029563165580544302,-0.6179779431559825,1,1,0,0
322,80,60,87,7,10.0,49.69909455915671,4.969909455915671,0.04754684450668245,0.9415863156380738,1,0,0,0
322,90,48,91,7,10.0,51.28352561983234,5.128352561983234,0.015844310606756284,0.0,1,0,0,0
322,100,31,93,7,10.0,54.064775963653084,5.406477596365308,0.027812503438207424,-0.21265158426613384,1,1,0,0
322,110,32,93,7,10.0,54.0740233383831,5.40740233383831,9.247374730021462e-05,0.32246212508824196,1,1,0,0
322,120,31,91,7,10.0,54.120236510939236,5.412023651093923,0.00046213172556131,-0.9908584541131125,1,0,0,0
322,130,31,91,7,10.0,54.120236510939236,5.412023651093923,0.0,0.0,1,0,0,0
322,140,31,93,7,10.0,54.15717865620402,5.415717865620402,0.00036942145264786677,0.0,1,1,0,0
323,0,37,77,22,0.0,0.0,0.0,-5.415717865620402,0.0,2,0,1,0
323,10,28,76,22,10.0,9.055385138137417,0.9055385138137417,0.09055385138137417,-0.4644873773540075,2,0,0,0
323,20,25,64,22,10.0,15.329709716755891,1.532970971675589,0.06274324578618473,-0.9956465217467054,2,1,1,0
323,30,19,54,22,10.0,19.261360284258224,1.9261360284258224,0.03931650567502334,-0.9512228189487624,2,0,1,0
323,40,12,52,22,10.0,20.591260281974,2.0591260281974,0.013298999977157755,-0.3890974759116279,2,0,1,1
323,50,5,41,22,10.0,24.372115213907882,2.4372115213907883,0.03780854931933884,-0.901211568094802,2,0,0,0
323,60,5,42,22,10.0,24.392621835300936,2.4392621835300936,0.00020506621393052705,0.9870072699305105,2,0,0,0
323,70,7,43,22,10.0,24.49489742783178,2.449489742783178,0.0010227559253084273,0.49026123963255896,2,0,1,0
323,80,2,41,22,10.0,25.079872407968907,2.507987240796891,0.005849749801371295,-0.4761449543899327,2,0,0,0
323,90,5,43,22,10.0,25.337718918639855,2.5337718918639855,0.002578465106709471,0.6667948594698258,2,0,0,0
323,100,6,42,22,10.0,25.37715508089904,2.537715508089904,0.0003943616225918323,-0.567305236251496,2,0,1,0
323,110,7,38,22,10.0,25.709920264364882,2.570992026436488,0.0033276518346584184,-0.9273164203688636,2,0,0,0
323,120,6,43,22,10.0,26.210684844162312,2.6210684844162313,0.005007645797974325,0.0,2,0,1,0
324,0,33,16,19,0.0,0.0,0.0,-2.6210684844162313,0.0,1,0,0,0
324,10,19,25,19,10.0,16.64331697709324,1.6643316977093239,0.1664331697709324,0.3266227716430795,1,1,0,0
324,20,9,37,19,10.0,22.825424421026653,2.2825424421026654,0.061821074439334156,0.6198580718367737,1,1,0,0
324,30,8,38,19,10.0,22.869193252058544,2.2869193252058544,0.00043768831031889557,0.5462677805469223,1,1,0,0
324,40,8,38,19,10.0,22.869193252058544,2.2869193252058544,0.0,0.0,1,1,0,0
324,50,8,38,19,10.0,22.869193252058544,2.2869193252058544,0.0,0.0,1,1,0,0
324,60,9,37,19,10.0,22.9128784747792,2.29128784747792,0.00043685222720655224,-0.5462677805469223,1,1,0,0
324,70,8,38,19,10.0,22.956480566497994,2.2956480566497994,0.0004360209171879514,0.6060432152628561,1,1,0,0
324,80,5,37,19,10.0,23.173260452512935,2.3173260452512934,0.0021677988601493947,-0.5314910710639358,1,0,0,0
324,90,9,37,19,10.0,23.515952032609693,2.3515952032609695,0.0034269158009676117,0.0,1,1,0,0
325,0,24,38,24,0.0,0.0,0.0,-2.3515952032609695,0.0,2,1,0,1
325,10,33,37,24,10.0,9.055385138137417,0.9055385138137417,0.09055385138137417,0.5682968423894165,2,0,1,0
325,20,33,38,24,10.0,9.1104335791443,0.9110433579144299,0.0005504844100688189,0.746295434468511,2,0,1,0
325,30,33,37,24,10.0,9.16515138991168,0.916515138991168,0.0005471781076738069,-0.7474093186836597,2,0,1,0
325,40,32,36,24,10.0,9.273618495495704,0.9273618495495703,0.0010846710558402362,-0.9990561583550596,2,0,0,0
325,50,33,36,24,10.0,9.327379053088816,0.9327379053088816,0.0005376055759311216,0.6667948594698258,2,0,0,0
325,60,34,38,24,10.0,9.591663046625438,0.9591663046625438,0.0026428399353662256,0.9722236371577776,2,0,1,0
325,70,32,38,24,10.0,9.797958971132712,0.9797958971132712,0.0020629592450727373,-0.6757246285173463,2,0,1,0
325,80,33,36,24,10.0,10.04987562112089,1.004987562112089,0.0025191664998817755,-0.31622776601683794,2,0,0,0
325,90,34,34,24,10.0,10.295630140987,1.0295630140987,0.0024575451986611043,-0.35713746626659143,2,0,0,1
325,100,33,36,24,10.0,10.535653752852738,1.0535653752852738,0.002400236118657384,0.34319295292353896,2,0,0,0
325,110,34,36,24,10.0,10.583005244258363,1.0583005244258363,0.00047351491405625004,0.6422198626104073,2,0,0,0
325,120,31,37,24,10.0,11.045361017187261,1.104536101718726,0.004623557729288974,-0.3794102645819979,2,0,0,0
325,130,31,36,24,10.0,11.090536506409418,1.1090536506409419,0.0004517548922215786,-0.7452413135250994,2,0,0,1
325,140,34,38,24,10.0,11.661903789690601,1.1661903789690602,0.005713672832811834,0.0,2,0,1,0
326,0,16,88,12,0.0,0.0,0.0,-1.1661903789690602,0.0,2,0,0,1
326,10,18,77,12,10.0,11.180339887498949,1.118033988749895,0.1118033988749895,-0.8444025638347151,2,0,0,0
326,20,28,69,12,10.0,17.0,1.7,0.0581966011250105,-0.1697490133326344,2,1,1,0
326,30,32,58,12,10.0,20.639767440550294,2.0639767440550294,0.03639767440550294,-0.7369687115202411,2,1,1,0
326,40,22,53,12,10.0,23.473389188611005,2.3473389188611007,0.028336217480607127,-0.8708838393896381,2,1,1,0
326,50,29,43,12,10.0,26.457513110645905,2.6457513110645907,0.029841239220349,-0.17378533390904768,2,1,0,1
326,60,38,38,12,10.0,28.39013913315678,2.8390139133156778,0.019326260225108704,0.22242215640649374,2,0,0,0
326,70,35,39,12,10.0,28.5657137141714,2.8565713714171403,0.0017557458101462586,-0.41205316082095467,2,0,1,0
326,80,37,40,12,10.0,28.653097563788805,2.8653097563788803,0.0008738384961739954,0.9486832980505138,2,0,1,0
326,90,39,39,12,10.0,28.74021572639983,2.874021572639983,0.0008711816261102623,0.0,2,0,1,0
327,0,27,29,6,0.0,0.0,0.0,-2.874021572639983,0.0,1,1,0,0
327,10,17,43,6,10.0,17.204650534085253,1.7204650534085253,0.17204650534085253,0.6107107464113299,1,1,0,0
327,20,13,43,6,10.0,17.663521732655695,1.7663521732655696,0.00458871198570443,-0.30958604746079255,1,1,0,0
327,30,14,43,6,10.0,17.69180601295413,1.7691806012954132,0.00028284280298436216,0.2533593918376833,1,1,0,0
327,40,11,42,6,10.0,17.97220075561143,1.797220075561143,0.0028039474265729725,-0.6118721499133979,1,0,0,0
327,50,14,40,6,10.0,18.33030277982336,1.833030277982336,0.0035810202421193036,-0.29620907081071973,1,0,0,0
327,60,13,44,6,10.0,18.788294228055936,1.8788294228055935,0.004579914482325753,0.8550496045480575,1,1,0,0
327,70,13,42,6,10.0,18.894443627691185,1.8894443627691184,0.0010614939963524916,-0.9486832980505139,1,0,0,0
327,80,15,45,6,10.0,19.235384061671343,1.9235384061671343,0.003409404339801592,0.9629002957210668,1,1,0,1
327,90,14,43,6,10.0,19.364916731037084,1.9364916731037085,0.001295326693657417,-0.0,1,1,0,0
328,0,19,3,11,0.0,0.0,0.0,-1.9364916731037085,0.0,1,1,0,0
328,10,39,8,11,10.0,20.615528128088304,2.0615528128088303,0.20615528128088303,0.9121374170350689,1,1,0,0
328,20,33,26,11,10.0,28.0178514522438,2.80178514522438,0.07402323324155495,-0.11970050214258879,1,0,0,1
328,30,44,9,11,10.0,34.56877203488721,3.456877203488721,0.06550920582643412,0.20704890214443034,1,1,0,0
328,40,47,18,11,10.0,35.84689665786984,3.5846896657869842,0.012781246229826326,0.8279186904883319,1,1,0,0
328,50,47,36,11,10.0,40.11234224026316,4.011234224026316,0.042654455823933145,0.8295877476194151,1,1,0,0
328,60,35,52,11,10.0,44.82186966202994,4.482186966202994,0.04709527421766779,0.43571077378173967,1,1,0,0
328,70,32,62,11,10.0,46.021733996015406,4.602173399601541,0.01199864333985472,0.7172308395380022,1,1,1,0
328,80,39,75,11,10.0,48.33218389437829,4.833218389437829,0.02310449898362883,0.999001889722548,1,1,0,0
328,90,49,82,11,10.0,49.84977432245807,4.984977432245807,0.015175904280797781,0.0,1,1,0,0
329,0,51,62,23,0.0,0.0,0.0,-4.984977432245807,0.0,1,1,0,0
329,10,45,45,23,10.0,18.027756377319946,1.8027756377319946,0.18027756377319945,-0.8619916168026087,1,0,1,0
329,20,38,32,23,10.0,23.302360395462088,2.3302360395462087,0.052746040181421414,-0.930654778630774,1,0,0,0
329,30,39,33,23,10.0,23.345235059857504,2.3345235059857505,0.0004287466439541809,0.9967290481146757,1,0,0,0
329,40,40,34,23,10.0,23.388031127053,2.3388031127053,0.00042796067195496337,0.9992009587217894,1,1,0,0
329,50,39,36,23,10.0,23.49468024894146,2.349468024894146,0.001066491218884602,0.2266987336236737,1,0,0,0
329,60,41,34,23,10.0,23.664319132398465,2.3664319132398464,0.0016963888345700173,0.11043152607484653,1,1,0,0
329,70,40,32,23,10.0,23.769728648009426,2.3769728648009427,0.0010540951561096358,-0.9241250490048324,1,0,0,0
329,80,38,33,23,10.0,23.874672772626646,2.3874672772626644,0.001049441246172167,-0.42993358039234775,1,0,0,0
329,90,41,32,23,10.0,24.08318915758459,2.4083189157584592,0.0020851638495794854,0.5283969945563526,1,0,0,0
329,100,41,34,23,10.0,24.166091947189145,2.4166091947189146,0.000829027896045531,0.0,1,1,0,0
330,0,17,4,11,0.0,0.0,0.0,-2.4166091947189146,0.0,1,0,0,0
330,10,40,8,11,10.0,23.345235059857504,2.3345235059857505,0.23345235059857505,0.9094308521729312,1,1,0,0
330,20,35,24,11,10.0,28.74021572639983,2.874021572639983,0.05394980666542324,-0.06908661119235338,1,1,0,0
330,30,42,10,11,10.0,32.72613634390714,3.2726136343907144,0.039859206175073145,0.09774399556781882,1,0,0,0
330,40,47,18,11,10.0,34.058772731852805,3.4058772731852804,0.013326363879456604,0.9514127483283772,1,1,0,0
330,50,44,37,11,10.0,39.11521443121589,3.911521443121589,0.05056441699363083,0.7323502381774075,1,1,1,0
330,60,35,52,11,10.0,42.8485705712571,4.28485705712571,0.03733356140041213,0.5687021876779867,1,1,0,0
330,70,29,64,11,10.0,44.8998886412873,4.48998886412873,0.020513180700301968,0.6084315436571356,1,1,0,0
330,80,37,76,11,10.0,47.15930449020638,4.715930449020638,0.022594158489190795,0.9999324027443713,1,1,0,0
330,90,52,80,11,10.0,49.64876634922564,4.964876634922564,0.024894618590192596,0.7446492729245598,1,0,0,0
330,100,53,81,11,10.0,49.66890375275057,4.9668903752750575,0.0002013740352493798,0.0,1,0,0,0
331,0,29,26,6,0.0,0.0,0.0,-4.9668903752750575,0.0,1,0,0,0
331,10,17,43,6,10.0,20.808652046684813,2.0808652046684815,0.20808652046684814,0.6248201587147747,1,1,0,0
331,20,13,45,6,10.0,21.283796653792763,2.1283796653792764,0.004751446071079491,0.17545326437828856,1,1,0,0
331,30,13,44,6,10.0,21.307275752662516,2.130727575266252,0.00023479098869754188,-0.9607141828411424,1,1,0,0
331,40,13,45,6,10.0,21.330729007701542,2.1330729007701543,0.000234532550390254,0.9673722233802453,1,1,0,0
331,50,11,42,6,10.0,21.633307652783937,2.1633307652783937,0.003025786450823942,-0.9397934234884372,1,0,0,0
331,60,10,41,6,10.0,21.6794833886788,2.16794833886788,0.0004617573589486224,-0.8631876031294045,1,0,0,0
331,70,11,42,6,10.0,21.72556098240043,2.172556098240043,0.00046077593721629564,0.0,1,0,0,0
332,0,36,70,17,0.0,0.0,0.0,-2.172556098240043,0.0,1,1,0,0
332,10,51,56,17,10.0,20.518284528683193,2.0518284528683193,0.20518284528683192,0.14461742509396563,1,1,0,0
332,20,50,40,17,10.0,26.038433132583073,2.603843313258307,0.05520148603899879,-0.5436738826061032,1,1,0,0
332,30,48,27,17,10.0,29.171904291629644,2.9171904291629644,0.031334711590465726,-0.4837707290153948,1,1,0,0
332,40,68,25,17,10.0,35.4259791678367,3.54259791678367,0.06254074876207057,0.9106146052371256,1,1,0,0
332,50,65,22,17,10.0,35.679125549822544,3.5679125549822546,0.0025314638198584483,-0.904142053502735,1,0,0,0
332,60,67,24,17,10.0,35.79106033634656,3.5791060336346563,0.0011193478652401722,0.8963885970829837,1,1,0,0
332,70,68,23,17,10.0,35.81898937714463,3.581898937714463,0.0002792904079806924,0.4184109155248805,1,0,0,0
332,80,65,24,17,10.0,35.958309192730404,3.59583091927304,0.0013931981558577,-0.7685983909360335,1,1,0,0
332,90,64,25,17,10.0,35.98610843089316,3.598610843089316,0.0002779923816275787,-0.4228854653311238,1,1,0,0
332,100,66,24,17,10.0,36.05551275463989,3.605551275463989,0.0006940432374673122,0.0,1,1,0,0
333,0,13,5,10,0.0,0.0,0.0,-3.605551275463989,0.0,3,0,0,0
333,10,25,38,10,10.0,35.11409973215888,3.511409973215888,0.35114099732158877,0.9985347563680796,3,1,0,1
333,20,26,61,10,10.0,41.98809355043403,4.198809355043403,0.06873993818275155,0.9265249258008325,3,1,1,1
333,30,27,59,10,10.0,42.04759208325728,4.2047592083257275,0.0005949853282324113,-0.6381353640438654,3,1,0,1
333,40,26,59,10,10.0,42.05948168962618,4.205948168962618,0.000118896063689089,-0.43429918566000303,3,1,1,1
333,50,27,56,10,10.0,42.17819341792628,4.217819341792628,0.0011871172830010047,-0.7633862853691146,3,1,1,1
333,60,24,60,10,10.0,42.473521163190604,4.24735211631906,0.002953277452643199,0.49716166055015015,3,1,1,0
333,70,25,58,10,10.0,42.532340636273474,4.253234063627348,0.0005881947308287394,-0.632126727471794,3,1,1,0
333,80,27,60,10,10.0,42.62628297189423,4.262628297189423,0.0009394233562074917,0.9292468046573559,3,1,0,1
333,90,25,58,10,10.0,42.720018726587654,4.272001872658765,0.0009373575469342477,-0.9246780984747159,3,1,1,0
333,100,25,60,10,10.0,42.76680956068619,4.276680956068619,0.0004679083409853568,0.9337461173020497,3,1,1,0
333,110,23,60,10,10.0,42.81354925721529,4.281354925721529,0.0004673969652910337,-0.40474711205776515,3,1,1,0
333,120,27,61,10,10.0,43.01162633521314,4.301162633521313,0.0019807707799784245,0.6293072788603575,3,1,0,1
333,130,27,58,10,10.0,43.116122274620196,4.311612227462019,0.001044959394070588,-0.9093078989577119,3,1,1,1
333,140,27,59,10,10.0,43.12771730569565,4.3127717305695645,0.00011595031075453121,0.0,3,1,0,1
334,0,28,27,6,0.0,0.0,0.0,-4.3127717305695645,0.0,1,0,0,0
334,10,13,44,6,10.0,22.67156809750927,2.2671568097509267,0.22671568097509268,0.5139337231089595,1,1,0,0
334,20,14,44,6,10.0,22.693611435820433,2.269361143582043,0.00022043338311164006,0.2631174057921088,1,1,0,0
334,30,12,44,6,10.0,22.781571499789035,2.2781571499789033,0.0008796006396860178,-0.303203657276947,1,0,0,0
334,40,14,44,6,10.0,22.869193252058544,2.2869193252058544,0.0008762175226951108,0.28938950127632374,1,1,0,0
334,50,13,43,6,10.0,22.9128784747792,2.29128784747792,0.00043685222720655224,-0.8882176431559488,1,1,0,0
334,60,14,44,6,10.0,22.956480566497994,2.2956480566497994,0.0004360209171879514,0.8976676105617704,1,1,0,0
334,70,14,41,6,10.0,23.15167380558045,2.3151673805580453,0.0019519323908245845,-0.9510340687309481,1,0,0,0
334,80,13,40,6,10.0,23.194827009486403,2.3194827009486403,0.0004315320390595012,-0.8602915336341742,1,0,0,0
334,90,11,43,6,10.0,23.473389188611005,2.3473389188611007,0.0027856217912460403,0.6407788062435978,1,0,0,0
334,100,13,44,6,10.0,23.57965224510319,2.357965224510319,0.0010626305649218183,0.6973549598034536,1,1,0,0
334,110,14,44,6,10.0,23.600847442411894,2.360084744241189,0.00021195197308703228,0.28089875327071334,1,1,0,0
334,120,12,41,6,10.0,23.874672772626646,2.3874672772626644,0.0027382533021475196,-0.9683248386266883,1,0,0,0
334,130,15,43,6,10.0,24.145392935299274,2.4145392935299275,0.002707201626726308,0.7935103237030835,1,1,0,0
334,140,15,44,6,10.0,24.166091947189145,2.4166091947189146,0.00020699011889870888,0.0,1,1,0,0
335,0,26,39,14,0.0,0.0,0.0,-2.4166091947189146,0.0,3,0,1,1
335,10,21,76,14,10.0,37.33630940518894,3.733630940518894,0.3733630940518894,0.9861595413979768,3,0,1,1
335,20,3,93,14,10.0,44.799553569204235,4.479955356920423,0.07463244164015292,0.6383922383821917,3,0,0,0
335,30,6,93,14,10.0,44.8998886412873,4.48998886412873,0.0010033507208306424,0.042067989486180075,3,0,0,1
335,40,4,95,14,10.0,44.98888751680797,4.498888751680797,0.0008899887552066942,0.6601146077286789,3,0,0,0
335,50,6,93,14,10.0,45.077710678338576,4.507771067833858,0.0008882316153060899,0.0,3,0,0,1
336,0,97,21,8,0.0,0.0,0.0,-4.507771067833858,0.0,1,0,0,0
336,10,82,28,8,10.0,16.55294535724685,1.6552945357246849,0.16552945357246848,-0.5756842883476431,1,0,1,0
336,20,68,39,8,10.0,24.310491562286437,2.4310491562286436,0.07757546205039587,-0.2821287943189814,1,1,0,0
336,30,66,47,8,10.0,25.67099530598687,2.567099530598687,0.013605037437004341,0.4520944259346518,1,1,0,0
336,40,75,65,8,10.0,32.61901286060018,3.261901286060018,0.06948017554613309,0.959294090576718,1,1,0,0
336,50,68,73,8,10.0,34.307433596816885,3.4307433596816885,0.01688420736216707,0.1395089418877101,1,1,0,0
336,60,63,73,8,10.0,34.66987164671943,3.466987164671943,0.003624380499025426,-0.6585046078685182,1,1,0,0
336,70,63,72,8,10.0,34.68429039204925,3.468429039204925,0.0001441874532982279,-0.747990278118521,1,0,0,0
336,80,63,71,8,10.0,34.698703145794944,3.4698703145794942,0.00014412753745691732,-0.7525766947068778,1,0,0,0
336,90,63,72,8,10.0,34.713109915419565,3.4713109915419564,0.0001440676962462195,0.7532335098195897,1,0,0,0
336,100,62,71,8,10.0,34.741905532080416,3.4741905532080417,0.0002879561666085273,-0.9967921019156919,1,0,0,0
336,110,63,74,8,10.0,34.88552708502482,3.488552708502482,0.0014362155294440182,0.9248138761545863,1,1,0,0
336,120,63,73,8,10.0,34.899856733230294,3.4899856733230292,0.00014329648205473332,-0.7525766947068778,1,1,0,0
336,130,63,72,8,10.0,34.91418050019218,3.491418050019218,0.00014323766961887863,-0.7716291513697927,1,0,0,0
336,140,61,74,8,10.0,35.02855977627399,3.502855977627399,0.0011437927608180854,0.0,1,0,0,0
337,0,37,78,22,0.0,0.0,0.0,-3.502855977627399,0.0,2,0,1,0
337,10,27,73,22,10.0,11.180339887498949,1.118033988749895,0.1118033988749895,-0.7136840884914969,2,0,1,0
337,20,22,64,22,10.0,15.198684153570664,1.5198684153570663,0.04018344266071714,-0.983897662557489,2,1,1,0
337,30,18,53,22,10.0,19.183326093250876,1.9183326093250876,0.039846419396802134,-0.9925706142022374,2,0,1,0
337,40,12,52,22,10.0,20.12461179749811,2.0124611797498106,0.0094128570424723,-0.3460617118089671,2,0,1,1
337,50,8,42,22,10.0,22.825424421026653,2.2825424421026654,0.02700812623528548,-0.9760866643955038,2,0,1,0
337,60,7,43,22,10.0,22.869193252058544,2.2869193252058544,0.00043768831031889557,0.6368814469962912,2,0,1,0
337,70,4,42,22,10.0,23.08679276123039,2.3086792761230392,0.0021759950917184857,-0.46454936411163306,2,0,0,0
337,80,7,43,22,10.0,23.302360395462088,2.3302360395462087,0.002155676342316948,0.42615705778300467,2,0,1,0
337,90,5,42,22,10.0,23.40939982143925,2.340939982143925,0.0010703942597716232,-0.5947006728065026,2,0,0,0
337,100,7,40,22,10.0,23.57965224510319,2.357965224510319,0.0017025242366393912,-0.597266145998167,2,0,0,0
337,110,6,41,22,10.0,23.62202362203543,2.362202362203543,0.0004237137693224202,0.6561787149247865,2,0,0,0
337,120,3,43,22,10.0,23.895606290697042,2.3895606290697042,0.002735826686616116,0.48925097428324466,2,0,0,0
337,130,3,39,22,10.0,24.228082879171435,2.4228082879171433,0.003324765884743908,0.0,2,0,0,0
338,0,51,64,23,0.0,0.0,0.0,-2.4228082879171433,0.0,1,1,0,0
338,10,47,45,23,10.0,19.4164878389476,1.94164878389476,0.194164878389476,-0.7983245917809311,1,1,1,0
338,20,39,34,23,10.0,23.706539182259394,2.3706539182259396,0.04290051343311796,-0.9719277893251614,1,0,0,0
338,30,40,34,23,10.0,23.727621035409346,2.3727621035409348,0.00021081853149951257,0.7355451051590868,1,1,0,0
338,40,38,35,23,10.0,23.83275057562597,2.3832750575625967,0.0010512954021661969,-0.41036467732879783,1,0,0,0
338,50,38,31,23,10.0,24.166091947189145,2.4166091947189146,0.0033334137156317833,-0.6441357457827797,1,0,0,1
338,60,38,32,23,10.0,24.186773244895647,2.4186773244895647,0.00020681297706501845,0.0,1,0,0,0
339,0,9,69,9,0.0,0.0,0.0,-2.4186773244895647,0.0,1,1,0,0
339,10,26,60,9,10.0,19.235384061671343,1.9235384061671343,0.19235384061671343,-0.023249527748763855,1,1,0,1
339,20,24,48,9,10.0,22.759613353482084,2.2759613353482084,0.03524229291810741,-0.8742951684182712,1,0,1,0
339,30,35,44,9,10.0,25.592967784139454,2.5592967784139455,0.02833354430657371,0.6141735714776806,1,1,1,1
339,40,43,27,9,10.0,31.74901573277509,3.1749015732775088,0.061560479486356325,-0.15290538327992412,1,0,0,0
339,50,43,29,9,10.0,31.811947441173732,3.181194744117373,0.000629317083986436,0.5174193389091943,1,0,0,0
339,60,43,26,9,10.0,31.953090617340916,3.1953090617340916,0.0014114317616718442,-0.5002775978746292,1,0,0,0
339,70,45,26,9,10.0,32.01562118716424,3.2015621187164243,0.0006253056982332694,0.8574929257125442,1,0,0,0
339,80,45,27,9,10.0,32.03123475609393,3.203123475609393,0.00015613568929686572,0.508729312126641,1,0,0,0
339,90,44,26,9,10.0,32.0624390837628,3.2062439083762797,0.0003120432766886783,-0.9784033281529799,1,0,0,0
339,100,43,28,9,10.0,32.14031735997639,3.214031735997639,0.0007787827621359433,0.12933918406776804,1,0,0,0
339,110,43,29,9,10.0,32.155870381627054,3.215587038162705,0.00015553021650660526,0.5002775978746292,1,0,0,0
339,120,45,26,9,10.0,32.357379374726875,3.2357379374726873,0.002015089930998215,0.03760778515682344,1,0,0,0
339,130,44,27,9,10.0,32.38826948140329,3.2388269481403293,0.00030890106676420006,0.0,1,0,0,0
340,0,88,-1,0,0.0,0.0,0.0,-3.2388269481403293,0.0,2,0,1,0
340,10,81,8,0,10.0,11.40175425099138,1.1401754250991378,0.11401754250991378,-0.4304201476885015,2,1,0,0
340,20,82,18,0,10.0,15.198684153570664,1.5198684153570663,0.037969299025792845,0.3950784229536728,2,0,1,0
340,30,79,25,0,10.0,17.0,1.7,0.018013158464293366,-0.07112949396064797,2,0,0,0
340,40,75,26,0,10.0,17.4928556845359,1.74928556845359,0.004928556845359,-0.8436614877321075,2,1,1,0
340,50,75,25,0,10.0,17.52141546793523,1.752141546793523,0.00028559783399331187,-0.320065965992108,2,0,0,0
340,60,74,25,0,10.0,17.549928774784245,1.7549928774784245,0.00028513306849013985,-0.9363291775690444,2,1,0,0
340,70,72,27,0,10.0,17.776388834631177,1.7776388834631178,0.002264600598469335,-0.45795658967431047,2,1,0,0
340,80,75,24,0,10.0,18.275666882497067,1.8275666882497066,0.004992780478658876,0.0,2,0,0,0
