traj_id,time,locx,locy,mode
TG17,28.102803226629952,162,134,TG
TG17,31.47395636453228,151,139,TG
TG17,35.80712193940716,150,141,TG
TG18,4.877255327606356,178,119,TG
TG18,10.19363749660678,158,129,TG
TG18,13.872300992644078,146,135,TG
TG18,19.22220994251374,145,138,TG
TG19,4.948367485043664,282,152,TG
TG19,8.482156917582564,295,149,TG
TG19,15.823320915166063,329,149,TG
TG19,22.02839126676968,326,158,TG
TG20,3.939854868939885,133,203,TG
TG20,8.494274620937006,118,197,TG
TG20,12.54457911181403,119,184,TG
TG20,17.05965289788513,119,185,TG
TG21,4.592515228039261,132,77,TG
TG21,7.740181233800124,146,74,TG
TG21,9.962763636783594,155,72,TG
TG21,13.213243302179663,160,61,TG
TG21,17.72003578127977,163,57,TG
TG22,4.486490457726302,124,162,TG
TG22,8.760460295347944,108,166,TG
TG22,16.866770115189865,79,161,TG
TG22,23.302976197559857,69,158,TG
TG23,3.324004429388016,138,206,TG
TG23,8.629082888611688,161,208,TG
TG23,13.150282293007265,182,212,TG
TG23,17.702879283130258,189,217,TG
TG24,3.5203828832595834,67,178,TG
TG24,7.903960690553842,85,178,TG
TG24,13.968079660521301,105,192,TG
TG24,18.598120709152738,108,193,TG
TG25,3.675913756414438,137,110,TG
TG25,8.138191097828177,119,114,TG
TG25,13.188196557964023,101,129,TG
TG25,19.499198929943685,102,129,TG
TG26,4.200051622087475,240,169,TG
TG26,7.285633963067826,234,162,TG
TG26,10.989283579323155,235,148,TG
TG26,15.925690767855546,234,145,TG
TG27,3.5355114540344528,144,112,TG
TG27,9.10595010597201,119,113,TG
TG27,15.337738277589597,98,131,TG
TG27,21.361487078251933,70,133,TG
TG27,26.608258722910996,63,135,TG
TG28,6.643778521656616,122,112,TG
TG28,11.528935663606685,147,111,TG
TG28,17.503912021447146,175,117,TG
TG28,22.249336239011164,174,116,TG
TG29,3.2670312013591163,231,138,TG
TG29,9.368066062017338,234,163,TG
TG29,14.715704512367608,233,180,TG
TG29,18.406280159206744,229,188,TG
TG29,23.12229056785777,233,177,TG
TG30,4.630917543633669,211,141,TG
TG30,7.244084662128714,199,140,TG
TG30,13.017757561344805,189,122,TG
TG30,16.826039518124503,201,119,TG
TG31,5.868428227401996,225,143,TG
TG31,11.435364875772706,236,150,TG
TG31,16.418570753030547,241,170,TG
TG31,21.622758337351595,238,169,TG
TG32,5.890847814698719,218,201,TG
TG32,11.773956961392683,207,216,TG
TG32,19.152494456347114,176,211,TG
TG32,24.37645967515386,175,210,TG
TG33,4.375457907420125,45,168,TG
TG33,9.949125076924416,58,181,TG
TG33,15.873026793758589,84,178,TG
TG33,21.047976529194596,101,188,TG
TG33,26.45696404722996,122,197,TG
TG33,33.34521174002737,133,205,TG
TG34,4.511178088830271,101,162,TG
TG34,10.809457131320254,127,163,TG
TG34,14.890410241684544,138,169,TG
TG34,20.58236966302023,134,172,TG
TG35,4.062844069166111,101,188,TG
TG35,9.798228521306038,119,198,TG
TG35,14.648037059581661,139,205,TG
TG35,19.556088602853322,159,209,TG
TG35,24.442399111937757,180,211,TG
TG35,27.407500705674508,185,215,TG
TG36,3.680568127284255,234,89,TG
TG36,8.153785583568556,251,88,TG
TG36,12.662052401090714,265,84,TG
TG36,17.271500561669892,265,84,TG
TG37,5.430929497064787,210,142,TG
TG37,10.627454063795138,191,132,TG
TG37,14.51358802075168,181,123,TG
TG37,19.487062789606114,166,124,TG
TG37,24.293889922425,162,128,TG
TG38,5.546315359797106,135,77,TG
TG38,9.187428055045693,118,78,TG
TG38,12.61560912932159,109,89,TG
TG38,15.416031854125889,101,94,TG
TG38,20.81777095980237,98,97,TG
TG39,4.250418210080483,111,195,TG
TG39,11.225552439001612,92,181,TG
TG39,15.430608359668593,72,176,TG
TG39,19.98972042535344,64,179,TG
TG40,4.975204883542918,120,205,TG
TG40,10.012984935899196,116,225,TG
TG40,16.153439721167096,107,248,TG
TG40,22.332094916817958,104,261,TG
TG41,4.972497061864112,302,149,TG
TG41,11.033141223595843,275,150,TG
TG41,15.132335528011868,258,154,TG
TG41,21.297706262235394,258,154,TG
TG42,5.668222453806865,236,154,TG
TG42,10.328981210981377,240,171,TG
TG42,16.516303748049253,231,185,TG
TG42,22.009350374247475,233,181,TG
TG43,5.09452694094864,246,83,TG
TG43,9.892317045772973,231,91,TG
TG43,14.063615647550174,216,106,TG
TG43,20.144066350274386,213,107,TG
TG44,5.078463657855909,159,128,TG
TG44,12.361204460775465,166,112,TG
TG44,18.29271633176945,137,111,TG
TG44,24.512590712988725,112,117,TG
TG44,28.392371678915723,101,130,TG
TG44,32.93120305441126,80,134,TG
TG44,36.58185280111232,77,132,TG
TG45,6.780828453854088,101,188,TG
TG45,11.111380480983822,115,197,TG
TG45,15.993690871154865,119,210,TG
TG45,21.886718868711913,117,224,TG
TG46,3.725029980607271,112,233,TG
TG46,8.738495730049289,119,213,TG
TG46,13.503948090922142,123,198,TG
TG46,19.123881201482604,126,197,TG
TG47,4.681240318117702,192,131,TG
TG47,10.067887414130016,210,142,TG
TG47,13.108727847010833,222,143,TG
TG47,17.141179231035196,234,144,TG
TG47,22.670843106217692,234,145,TG
TG48,4.600886378302281,152,139,TG
TG48,10.006460615244805,132,151,TG
TG48,16.66461106470755,128,146,TG
TG48,24.068997830418,133,141,TG
TG49,4.620425909092555,118,79,TG
TG49,10.43879904666685,98,97,TG
TG49,15.649723229237605,81,108,TG
TG49,19.72017904008442,79,112,TG
TG50,2.8734198762808782,181,123,TG
TG50,7.3445869682354905,189,115,TG
TG50,12.621121915564764,208,95,TG
TG50,17.199724060239223,218,88,TG
TG51,4.74585429241604,213,205,TG
TG51,9.017827996385247,201,220,TG
TG51,13.26270440184825,184,213,TG
TG51,18.22250680528197,186,214,TG
TG52,6.277411007061582,196,139,TG
TG52,12.666465955408567,226,142,TG
TG52,17.4881686648669,238,127,TG
TG52,21.841371683585592,253,117,TG
TG52,25.4080512582835,269,116,TG
TG52,29.45563999614467,284,106,TG
TG52,34.337972695809654,288,104,TG
TG53,4.786961155891049,232,139,TG
TG53,7.956635893488682,235,151,TG
TG53,12.845827314967753,241,168,TG
TG53,17.467553740727197,245,166,TG
TG54,3.726426493987095,162,112,TG
TG54,8.115142308589355,140,111,TG
TG54,12.139259828287896,121,113,TG
TG54,16.612364224184205,112,116,TG
TG55,5.158530035572008,254,164,TG
TG55,9.611547977620688,266,152,TG
TG55,15.389954201360759,291,152,TG
TG55,20.42106750816791,295,150,TG
TG56,5.8954939235834365,224,95,TG
TG56,9.675006990147232,215,107,TG
TG56,14.045830611586027,200,119,TG
TG56,19.11427240383442,180,128,TG
TG56,24.93941577460675,167,131,TG
TG57,3.1393285645420823,107,166,TG
TG57,7.029564140565037,117,159,TG
TG57,13.465344780849136,138,169,TG
TG57,18.117829677719666,138,168,TG
TG58,4.854781864776215,119,115,TG
TG58,10.99823605749344,147,111,TG
TG58,16.622497209380384,172,115,TG
TG58,21.620146598041806,181,116,TG
TG59,5.78572962913806,117,163,TG
TG59,13.144353897059545,92,162,TG
TG59,18.119672039679728,75,153,TG
TG59,22.911932845500402,66,149,TG
TG60,5.365568335572262,191,113,TG
TG60,9.979940393263561,205,100,TG
TG60,14.343499208657205,215,91,TG
TG60,18.244049428520427,215,90,TG
TG61,4.398638516491729,167,210,TG
TG61,10.175817344938991,189,215,TG
TG61,13.972179954200449,204,218,TG
TG61,17.32641581143544,211,212,TG
TG62,3.867206516227701,133,76,TG
TG62,9.204060686915781,154,71,TG
TG62,13.995678849695906,163,56,TG
TG62,20.0174546341419,163,56,TG
TG63,6.240214844369391,165,112,TG
TG63,11.259398562452827,143,110,TG
TG63,16.03074930140739,120,113,TG
TG63,21.01658187089366,107,123,TG
TG63,25.63104510553973,103,127,TG
TG64,6.199408748690377,115,114,TG
TG64,11.58615013591135,101,130,TG
TG64,15.776734468981509,81,134,TG
TG64,20.250304660359944,65,132,TG
TG64,25.364834396826986,63,133,TG
TG65,5.581568536428805,147,110,TG
TG65,10.280619232270453,124,112,TG
TG65,15.583872162231712,107,125,TG
TG65,19.588852524109953,105,124,TG
TG66,6.373883979195278,237,167,TG
TG66,12.153567349847622,236,145,TG
TG66,15.074485624794141,231,137,TG
TG66,21.272126123841907,249,121,TG
TG66,24.55598232620328,263,117,TG
TG66,28.882746529826363,280,111,TG
TG66,35.486993077514015,286,102,TG
TG67,4.5210762716675,232,141,TG
TG67,11.290988354265128,238,169,TG
TG67,15.395699915193962,251,164,TG
TG67,19.118672862451678,260,154,TG
TG67,24.922950904494893,268,152,TG
TG68,5.506749930336602,228,188,TG
TG68,10.48195764013562,236,174,TG
TG68,16.94717033654007,257,155,TG
TG68,22.867277807415395,266,153,TG
TG69,4.288480881006592,165,132,TG
TG69,7.888424204569915,180,129,TG
TG69,11.579165829346305,192,121,TG
TG69,15.764507769095836,192,121,TG
TG70,6.7896581160872795,85,178,TG
TG70,9.090953577726495,73,178,TG
TG70,10.635642967899468,69,178,TG
TG70,15.854850060330579,48,178,TG
TG70,20.740850722956388,45,171,TG
TG71,4.215775565749491,285,151,TG
TG71,8.115728324144554,301,148,TG
TG71,13.735887946578078,327,148,TG
TG71,19.64673015689251,326,161,TG
TG72,4.499382700478799,254,117,TG
TG72,8.415975896023008,239,124,TG
TG72,12.84930753836537,232,139,TG
TG72,16.385684323040543,228,142,TG
TG73,5.7362441615879485,47,133,TG
TG73,11.985168593705069,61,146,TG
TG73,18.001709408201204,78,160,TG
TG73,21.85161860171769,77,160,TG
TG74,3.2751814546681954,70,177,TG
TG74,7.031992850980543,56,181,TG
TG74,11.144335737765829,45,171,TG
TG74,15.709248251890264,34,157,TG
TG74,18.875382498254364,33,155,TG
TG75,3.5060102812643037,163,209,TG
TG75,9.976084369517586,188,216,TG
TG75,14.343578545062485,206,218,TG
TG75,20.545926085720307,214,204,TG
TG76,6.401307748019422,161,111,TG
TG76,11.62369008447185,180,121,TG
TG76,14.983996838415553,189,123,TG
TG76,20.82593495998069,190,121,TG
TG77,2.5513751599828147,180,122,TG
TG77,8.631241007713434,194,110,TG
TG77,12.375844374202172,201,103,TG
TG77,17.06141173966743,201,103,TG
TG78,4.180199274749107,159,127,TG
TG78,8.029578260547202,172,123,TG
TG78,13.964094942352155,194,112,TG
TG78,17.713813947853126,202,101,TG
TG78,21.96877143925027,218,88,TG
TG78,24.85437935394271,219,86,TG
TG79,4.255147174750383,206,116,TG
TG79,9.358347928460812,220,103,TG
TG79,13.801929853384529,235,90,TG
TG79,19.154890317210715,247,86,TG
TG80,3.342894351421622,58,141,TG
TG80,9.10461896427881,76,152,TG
TG80,13.539221399644909,90,162,TG
TG80,21.085321646366065,103,163,TG
TG81,5.294833995910565,138,112,TG
TG81,10.155037884028795,115,115,TG
TG81,14.800748134382802,103,127,TG
TG81,19.38128038065076,98,131,TG
TG82,4.627010767479953,227,142,TG
TG82,9.657472364727532,236,148,TG
TG82,15.543907643499226,241,168,TG
TG82,19.238594210049822,255,164,TG
TG82,23.911958340929203,267,152,TG
TG82,29.44514634352536,266,152,TG
TG83,4.487630791183289,240,124,TG
TG83,9.827350913511065,227,142,TG
TG83,15.20746112238201,205,142,TG
TG83,19.719034584479516,199,141,TG
TG84,6.15728073279295,230,79,TG
TG84,11.296076590225983,214,92,TG
TG84,16.647581327812606,202,106,TG
TG84,21.07988692804382,196,109,TG
TG85,6.918202504636176,136,112,TG
TG85,11.685968560575446,161,111,TG
TG85,15.46305733330658,175,116,TG
TG85,19.39929289550554,164,127,TG
TG85,23.571926056786438,166,124,TG
TG86,3.364026704983787,73,152,TG
TG86,7.75352464708613,59,141,TG
TG86,12.8998276732466,64,156,TG
TG86,17.413479154022863,64,156,TG
TG87,6.383434493771877,270,152,TG
TG87,11.071597340323738,291,151,TG
TG87,17.564778193475735,320,149,TG
TG87,22.707575804922396,321,149,TG
TG88,5.033591743742594,173,121,TG
TG88,10.4621524034674,156,110,TG
TG88,13.145426881602859,143,110,TG
TG88,17.018606178111632,124,112,TG
TG88,21.672014655303947,112,117,TG
TG89,5.158704822990071,192,120,TG
TG89,10.736788684817835,197,139,TG
TG89,14.840590763464208,213,143,TG
TG89,20.281455774823886,224,144,TG
TG90,4.661353320001439,140,110,TG
TG90,9.119356564820826,119,113,TG
TG90,13.073322596324076,108,122,TG
TG90,17.73793584943738,105,126,TG
TG91,4.380100270064507,79,160,TG
TG91,8.747045321776767,80,153,TG
TG91,12.238199249123833,66,149,TG
TG91,16.331020806842957,58,143,TG
TG92,4.285747343920392,136,147,TG
TG92,9.25876385535062,153,137,TG
TG92,12.679856087001289,167,132,TG
TG92,19.87342232112637,171,130,TG
TG93,3.8707307510699884,107,124,TG
TG93,8.067650318765258,94,134,TG
TG93,11.423789276257637,80,133,TG
TG93,14.410184107882731,76,133,TG
TG94,3.9250421029569402,168,112,TG
TG94,9.672133202995916,192,113,TG
TG94,13.90441997691322,202,102,TG
TG94,19.01700233667005,203,102,TG
TG95,2.727986059005627,181,116,TG
TG95,6.735406447016038,197,108,TG
TG95,11.321634120725024,207,97,TG
TG95,16.113192418339075,204,99,TG
TG96,5.591934755362778,306,150,TG
TG96,9.791641919190944,325,148,TG
TG96,14.132945659720075,325,166,TG
TG96,20.555430374338542,325,168,TG
TG97,6.4989981123162135,233,132,TG
TG97,11.612157362997207,247,123,TG
TG97,17.616603206093924,274,118,TG
TG97,22.083020161536496,274,116,TG
TG98,2.876146947459533,213,109,TG
TG98,8.187794495320569,229,93,TG
TG98,13.52568290154688,248,86,TG
TG98,17.292889501179342,235,81,TG
TG98,22.51307138853116,234,81,TG
TG99,3.0932508402136607,130,162,TG
TG99,8.163426426023086,116,160,TG
TG99,11.575799670703713,105,166,TG
TG99,16.424093755906426,86,161,TG
TG99,22.523785636557584,80,160,TG
TG100,7.530892518647436,106,165,TG
TG100,11.682287264189082,91,162,TG
TG100,16.416613006223976,72,159,TG
TG100,21.36552057537425,55,152,TG
TG100,26.88136347039977,51,150,TG
TG101,4.689468973463333,220,145,TG
TG101,9.122199691630033,233,143,TG
TG101,16.07699787298494,238,169,TG
TG101,21.759789065674077,234,177,TG
TG102,5.644678870284771,134,111,TG
TG102,11.952765262726707,111,120,TG
TG102,17.285888845723036,90,134,TG
TG102,22.46301623221479,71,131,TG
TG103,5.22981677316111,64,131,TG
TG103,8.602811358284587,77,133,TG
TG103,14.50264313556097,103,128,TG
TG103,20.75275424411503,108,122,TG
TG104,5.382714421219773,159,110,TG
TG104,9.745866627499097,175,117,TG
TG104,13.567788980898413,162,127,TG
TG104,17.276082050296328,154,131,TG
TG105,3.3048914654579935,241,169,TG
TG105,7.508550999804752,256,162,TG
TG105,12.145027754811494,272,151,TG
TG105,17.30515217951548,294,151,TG
TG105,22.57699685819874,317,149,TG
TG105,26.858829669794652,321,149,TG
TG106,4.299264106835082,132,111,TG
TG106,8.840895255590729,155,110,TG
TG106,13.607367667034268,172,115,TG
TG106,18.979977874400056,182,116,TG
TG107,5.9427967068440255,137,112,TG
TG107,11.43023884606236,164,111,TG
TG107,16.241466696163855,182,115,TG
TG107,19.784121306260836,193,111,TG
TG108,5.991840080626481,158,112,TG
TG108,11.414231400316536,129,111,TG
TG108,17.301099325516724,109,120,TG
TG108,23.913705017862483,110,119,TG
TG109,4.764377612385807,186,126,TG
TG109,8.479153128989426,194,137,TG
TG109,13.3987834102752,214,144,TG
TG109,16.22460924483252,216,144,TG
TG110,5.409999873818345,285,151,TG
TG110,9.9454237302214,304,148,TG
TG110,14.526141663896187,324,148,TG
TG110,18.184385949566916,329,147,TG
TG111,4.496797417351836,326,147,TG
TG111,10.691110018640757,297,149,TG
TG111,14.256711902272972,282,152,TG
TG111,17.878617554376557,266,152,TG
TG111,23.44301646801458,249,164,TG
TG111,28.389495735670074,235,162,TG
TG111,34.323301537458484,235,145,TG
TG112,4.459791862497414,231,138,TG
TG112,10.749755579704548,238,165,TG
TG112,16.330444354365035,255,161,TG
TG112,20.622777154071834,268,151,TG
TG112,24.591439887309424,281,151,TG
TG113,4.2755263435741435,173,121,TG
TG113,10.424822550323501,182,127,TG
TG113,14.61166583281048,164,132,TG
TG113,18.46205692782896,164,132,TG
TG114,5.932600608996613,307,149,TG
TG114,10.264078794810866,287,153,TG
TG114,16.174362198260507,262,154,TG
TG114,19.973899066547183,252,163,TG
TG114,24.253536778078974,242,167,TG
TG115,6.416500820626083,157,111,TG
TG115,9.76045162570182,142,111,TG
TG115,16.205128737088124,113,116,TG
TG115,21.49030175254188,111,117,TG
TG116,5.723620489909352,119,214,TG
TG116,9.831327861518218,113,228,TG
TG116,13.415148195445612,110,243,TG
TG116,18.830806069796594,104,266,TG
TG116,24.126656475298986,99,276,TG
TG117,3.723908348031528,74,133,TG
TG117,8.812756660150374,74,117,TG
TG117,13.508541379126159,87,104,TG
TG117,17.85674126637012,85,103,TG
TG118,4.456915484657005,233,179,TG
TG118,9.393864137951384,245,166,TG
TG118,13.830163938866601,257,156,TG
TG118,19.385393778460873,279,151,TG
TG118,25.06601931633086,301,150,TG
TG118,30.686536315827084,327,149,TG
TG118,33.549768494802855,327,148,TG
TG119,6.311157170280528,116,163,TG
TG119,10.419642606845583,103,165,TG
TG119,18.21513915625354,70,158,TG
TG119,21.139517293399415,71,159,TG
TG120,4.645009329909355,152,132,TG
TG120,9.08295988752885,169,123,TG
TG120,14.48215033881472,186,114,TG
TG120,17.815268316225684,195,109,TG
TG120,23.134756465382186,195,110,TG
TG121,4.320820894368971,283,151,TG
TG121,9.792710140421388,307,149,TG
TG121,15.66006793406593,328,154,TG
TG121,20.736046146871942,324,169,TG
TG122,5.203112514072153,175,118,TG
TG122,9.638854129096831,185,127,TG
TG122,13.031103260372465,171,131,TG
TG122,19.848513127431687,170,131,TG
TG123,6.638860778319511,234,180,TG
TG123,11.692103069676037,245,165,TG
TG123,17.037371134773466,260,154,TG
TG123,21.06749344249241,279,151,TG
TG123,27.498301834371574,308,150,TG
TG123,33.469574366654676,307,150,TG
TG124,4.453858584373443,66,130,TG
TG124,8.744453630715975,81,134,TG
TG124,12.738302596186017,97,131,TG
TG124,18.247476959497533,100,129,TG
TG125,4.745152712619062,107,250,TG
TG125,9.628839099825273,114,230,TG
TG125,15.028564266546876,119,207,TG
TG125,20.62373531472807,119,204,TG
TG126,3.7516668206682486,145,110,TG
TG126,7.43332601614858,163,111,TG
TG126,11.775144720916805,179,121,TG
TG126,17.74796365078495,192,132,TG
TG127,2.5849877066571754,75,133,TG
TG127,7.2688182661039225,59,138,TG
TG127,12.218274056822317,45,131,TG
TG127,18.153108419620906,29,140,TG
TG128,4.274011411794111,132,112,TG
TG128,10.354873806019235,109,122,TG
TG128,15.653495290407815,90,133,TG
TG128,21.375251040531307,66,128,TG
TG128,27.39813821560546,69,126,TG
TG129,5.217881807707176,278,151,TG
TG129,9.724847114591599,296,149,TG
TG129,15.068866386358604,320,148,TG
TG129,20.59497536472525,327,165,TG
TG129,23.394022001002988,327,166,TG
TG130,3.804917738112301,126,155,TG
TG130,7.649043866818571,132,142,TG
TG130,13.577424129079574,154,129,TG
TG130,19.131657051470913,159,130,TG
TG131,4.923544144404943,309,150,TG
TG131,8.312144259717664,292,150,TG
TG131,14.15225148798172,267,151,TG
TG131,19.723380797343516,249,164,TG
TG131,24.840905469851926,234,161,TG
TG131,30.30156241049401,235,147,TG
TG132,3.7014589721832714,161,209,TG
TG132,7.2337353336624135,145,206,TG
TG132,10.565253376436672,133,203,TG
TG132,14.457111199062307,124,198,TG
TG133,5.610870148995072,144,111,TG
TG133,11.116276498976882,119,115,TG
TG133,17.782208211395407,96,132,TG
TG133,23.513254548892412,95,132,TG
TG134,3.9048324419818075,115,166,TG
TG134,8.27986443144668,121,156,TG
TG134,11.984295878616576,130,144,TG
TG134,18.04644279037878,134,142,TG
TG135,4.008845918043674,144,207,TG
TG135,9.007927800665257,167,211,TG
TG135,12.817814695303209,183,212,TG
TG135,18.99548084113916,191,216,TG
TG136,2.0825345744515906,200,120,TG
TG136,5.314944333565764,188,125,TG
TG136,10.074192160980799,197,140,TG
TG136,15.509639629517158,196,138,TG
TG137,4.951105425438049,91,161,TG
TG137,8.043139325188196,102,163,TG
TG137,11.276533354566778,115,165,TG
TG137,18.13729757134045,113,166,TG
TG138,3.891840641089125,312,150,TG
TG138,5.724507707668974,321,149,TG
TG138,10.16775474700113,327,160,TG
TG138,15.591647763976777,325,165,TG
TG139,5.105690566150799,83,135,TG
TG139,9.831149832998362,65,131,TG
TG139,14.474362333207699,57,142,TG
TG139,18.583122760386246,55,139,TG
TG140,4.998256565608284,165,132,TG
TG140,8.33534808756514,180,128,TG
TG140,15.072280848913884,169,123,TG
TG140,19.402196696243312,165,124,TG
TG141,4.406728722715601,291,152,TG
TG141,8.74432764234641,271,151,TG
TG141,14.740146146653991,252,164,TG
TG141,18.858728323057758,238,168,TG
TG141,24.038421275472338,236,165,TG
TG142,5.199346085956874,109,195,TG
TG142,10.114525041958796,128,199,TG
TG142,15.528311226996973,151,209,TG
TG142,21.89118239475721,178,211,TG
TG142,26.174343870066675,177,212,TG
TG143,4.645517854534054,76,158,TG
TG143,9.787276229955637,62,148,TG
TG143,12.861811366328514,66,148,TG
TG143,18.67272975684147,66,147,TG
TG144,4.766214859998646,264,154,TG
TG144,10.323395284093273,244,163,TG
TG144,15.545999084572081,234,156,TG
TG144,21.060353050275218,235,147,TG
TG145,5.2714040366046655,164,210,TG
TG145,10.855237973627485,140,207,TG
TG145,16.094365801120894,121,197,TG
TG145,21.612063686414,117,196,TG
TG146,3.5915492547312526,57,138,TG
TG146,9.922429356925662,75,153,TG
TG146,13.591742607970833,86,159,TG
TG146,18.79769819935547,71,159,TG
TG146,23.423424771912956,71,160,TG
TG147,5.889417641768835,219,200,TG
TG147,10.963208711670513,229,185,TG
TG147,14.823192245343122,233,179,TG
TG147,20.603012197161927,232,179,TG
TG148,5.320968024706539,78,135,TG
TG148,10.828039856372534,72,122,TG
TG148,15.542220871608727,82,108,TG
TG148,21.043907041214922,83,107,TG
TG149,4.476267872240337,230,92,TG
TG149,8.428784366486898,241,86,TG
TG149,12.83070205947034,257,88,TG
TG149,18.455171824522132,281,84,TG
TG149,23.419684462774217,280,82,TG
TG150,4.407374487517368,100,129,TG
TG150,10.257876030863358,75,134,TG
TG150,15.1491521396188,69,125,TG
TG150,19.60372291460898,73,118,TG
TG151,4.422913885973495,119,198,TG
TG151,8.383630263985527,107,194,TG
TG151,13.757438562284676,90,180,TG
TG151,18.774635562603326,69,179,TG
TG151,24.103497942740614,54,182,TG
TG152,3.573351578360877,108,164,TG
TG152,8.161889425222572,115,163,TG
TG152,13.673555606858983,139,165,TG
TG152,16.492169247909757,134,173,TG
TG153,4.719893774175029,257,117,TG
TG153,8.852692200892063,277,115,TG
TG153,12.386055226085167,287,104,TG
TG153,16.521987662757827,287,105,TG
TG154,2.4560998278082993,81,155,TG
TG154,8.385705353531929,73,159,TG
TG154,13.469260367080071,61,148,TG
TG154,15.493280046837246,61,141,TG
TG154,20.12492770344023,49,134,TG
TG154,23.89698859094139,45,131,TG
TG155,5.187022497299667,158,111,TG
TG155,10.870327033166742,131,112,TG
TG155,16.940077970830085,109,120,TG
TG155,22.39215542693354,100,129,TG
TG156,3.243814928501786,101,270,TG
TG156,7.301115826051602,106,256,TG
TG156,13.751329446923151,113,228,TG
TG156,18.69466144898516,113,227,TG
TG157,4.541230529584987,147,111,TG
TG157,7.347486705527222,160,111,TG
TG157,11.90764133039411,177,118,TG
TG157,17.03009864315667,194,120,TG
TG157,22.239396267642864,200,119,TG
TG158,5.211756380133352,215,144,TG
TG158,8.64706240451866,198,142,TG
TG158,14.505733104111155,183,125,TG
TG158,19.222973308592977,184,124,TG
TG159,4.653333694932814,190,114,TG
TG159,8.585802330657573,175,120,TG
TG159,13.779696952698604,157,129,TG
TG159,19.434217135243216,141,138,TG
TG160,4.431978344330707,149,132,TG
TG160,6.761433213400426,145,136,TG
TG160,10.508436553334171,130,144,TG
TG160,14.20230149711743,128,146,TG
TG161,6.7838297107785985,86,162,TG
TG161,13.156527847449428,106,166,TG
TG161,17.591725230597767,111,161,TG
TG161,24.05784672388824,105,162,TG
TG162,4.714882706054318,62,155,TG
TG162,8.474669737982415,77,160,TG
TG162,12.283208105424134,93,162,TG
TG162,16.778038014952042,102,165,TG
TG163,4.340581640345886,174,116,TG
TG163,9.346848986812887,153,111,TG
TG163,14.66627134709573,127,112,TG
TG163,21.330067568021505,127,110,TG
TG164,5.941141464560183,231,81,TG
TG164,9.737196813361683,247,84,TG
TG164,14.474811087100127,230,93,TG
TG164,19.1052006016587,227,94,TG
TG165,3.28867973212062,237,89,TG
TG165,6.8137694162262905,245,84,TG
TG165,11.204691342821462,227,79,TG
TG165,16.278699980845428,224,81,TG
TG166,4.360957983716961,192,217,TG
TG166,10.654724096249055,166,209,TG
TG166,14.419008520493112,149,208,TG
TG166,18.06598986794254,139,206,TG
TG167,2.9686985353820874,134,204,TG
TG167,7.4132890492229855,116,196,TG
TG167,11.829017541704888,118,216,TG
TG167,16.045678746820514,116,224,TG
TG168,3.8260696924759925,113,161,TG
TG168,6.755953851102664,126,164,TG
TG168,12.733570059347553,135,172,TG
TG168,18.39966902323959,133,171,TG
TG169,6.4611874800433915,140,111,TG
TG169,10.893103905663715,162,111,TG
TG169,15.626388276999112,173,121,TG
TG169,20.54477627700436,171,121,TG
TG170,4.062926751029131,101,92,TG
TG170,9.351429595475297,119,78,TG
TG170,14.120900460636525,141,76,TG
TG170,20.12939304907385,141,75,TG
TG171,4.109687021886877,100,130,TG
TG171,8.182475606777437,82,134,TG
TG171,10.592220874059022,72,132,TG
TG171,15.174217753792275,73,132,TG
TG172,3.317715358170184,49,135,TG
TG172,6.55072928402764,59,144,TG
TG172,12.19117873284203,75,153,TG
TG172,16.323728763655346,88,161,TG
TG172,20.5385417307968,81,161,TG
TG173,4.062297147230413,140,111,TG
TG173,8.107896604495343,121,113,TG
TG173,12.298750618545393,109,122,TG
TG173,17.069719265903927,91,133,TG
TG173,22.859706191652897,68,127,TG
TG173,27.341059517817378,79,112,TG
TG173,32.00982717340844,82,107,TG
TG174,4.207839138937318,171,210,TG
TG174,8.775160521960574,152,208,TG
TG174,14.130214748399432,131,203,TG
TG174,18.240671252036787,129,199,TG
TG175,3.847311014387145,119,201,TG
TG175,7.861699385006126,109,195,TG
TG175,11.735960354492406,97,186,TG
TG175,16.45449942148425,87,179,TG
TG176,5.012234883184215,111,236,TG
TG176,11.153398592466989,119,210,TG
TG176,15.872682262780847,116,195,TG
TG176,21.22083867637249,117,197,TG
TG177,4.543798354912371,209,214,TG
TG177,9.90600893240967,189,216,TG
TG177,14.240661831937174,172,210,TG
TG177,19.12310185509851,160,207,TG
TG178,3.914742529319261,288,152,TG
TG178,9.024177892983621,265,153,TG
TG178,13.125276575304852,255,164,TG
TG178,18.201217588181102,244,167,TG
TG179,5.329985737342522,59,142,TG
TG179,10.124247600753488,72,152,TG
TG179,14.233120235894825,87,159,TG
TG179,20.481981597897924,112,167,TG
TG179,25.197646528926093,115,165,TG
TG180,4.518482113417775,123,111,TG
TG180,7.73383621223789,138,111,TG
TG180,12.539341191119316,163,110,TG
TG180,16.256679751985732,174,114,TG
TG181,6.223784289723831,99,162,TG
TG181,10.791149760337008,81,161,TG
TG181,15.520291966484088,61,154,TG
TG181,20.56072003368583,60,154,TG
TG182,6.163206062809316,122,162,TG
TG182,12.294322854873283,110,162,TG
TG182,14.64889680587629,120,159,TG
TG182,18.451220724117636,119,159,TG
TG183,5.001750624127569,285,151,TG
TG183,9.185662490998565,267,152,TG
TG183,14.179471829676547,252,164,TG
TG183,20.260177683645047,235,176,TG
TG183,24.982336922753667,235,175,TG
TG184,5.683996829076153,286,151,TG
